Date,Open,High,Low,Close,Volume,Daily_Return,MA_5,MA_15,MA_20,Volatility_20D,Ticker
8/22/2023,3267.30028,3302.244668,3258.564183,3276.036377,98059600,0.002673868,3302.244482,3283.025114,3288.703564,0.012345414,TLKM.JK
8/23/2023,3276.036145,3293.508338,3258.563952,3267.300049,84842500,-0.002666737,3288.266748,3282.442692,3282.588293,0.012323637,TLKM.JK
8/24/2023,3258.563977,3293.508363,3249.827881,3249.827881,82789700,-0.005347586,3269.047314,3284.189909,3275.599414,0.012341383,TLKM.JK
8/25/2023,3232.355688,3258.563977,3232.355688,3249.827881,42049200,0,3262.058447,3284.189909,3275.599414,0.008194257,TLKM.JK
8/28/2023,3258.564002,3267.300099,3232.355713,3232.355713,37727500,-0.005376336,3255.06958,3284.772314,3274.725806,0.008283067,TLKM.JK
8/29/2023,3232.355688,3249.827881,3232.355688,3249.827881,53453600,0.005405398,3249.827881,3287.101937,3274.725806,0.008378835,TLKM.JK
8/30/2023,3258.564106,3363.397268,3249.82801,3328.452881,130027200,0.024193589,3262.058447,3291.761182,3277.346631,0.009841103,TLKM.JK
8/31/2023,3328.452986,3337.189083,3232.355918,3258.564209,227635800,-0.020997345,3263.805713,3289.431576,3279.09386,0.010341871,TLKM.JK
9/1/2023,3241.091784,3267.300074,3241.091784,3249.827881,82253200,-0.002681036,3263.805713,3284.772314,3279.09386,0.010208704,TLKM.JK
9/4/2023,3249.828112,3276.036403,3241.092015,3258.564209,55881900,0.002688243,3269.047412,3280.11307,3280.841089,0.010040655,TLKM.JK
9/5/2023,3258.563952,3276.036145,3241.09176,3267.300049,62933300,0.002680886,3272.541846,3274.871403,3283.461914,0.010019823,TLKM.JK
9/6/2023,3276.036084,3328.452661,3267.299988,3310.980469,98673400,0.013368965,3269.047363,3273.124186,3286.082727,0.01000535,TLKM.JK
9/7/2023,3302.244409,3310.980506,3258.563928,3284.772217,63054500,-0.007915556,3274.288965,3269.047331,3285.645923,0.009904406,TLKM.JK
9/8/2023,3293.508401,3293.508401,3206.147436,3223.619629,143090100,-0.018616995,3269.047314,3264.970492,3280.841064,0.010531217,TLKM.JK
9/11/2023,3241.091809,3241.091809,3214.88352,3232.355713,76577500,0.002710023,3263.805615,3262.640869,3276.036206,0.010532818,TLKM.JK
9/12/2023,3232.3557,3267.300086,3232.3557,3241.091797,72170600,0.002702699,3258.563965,3260.31123,3270.794543,0.010463226,TLKM.JK
9/13/2023,3249.827893,3249.827893,3206.147411,3241.091797,82635900,0,3244.58623,3258.564014,3265.989697,0.010465426,TLKM.JK
9/14/2023,3241.091835,3249.827931,3214.883545,3214.883545,55532900,-0.008086242,3230.608496,3256.234391,3259.437622,0.010522268,TLKM.JK
9/15/2023,3214.883495,3302.24446,3206.147399,3249.827881,147757300,0.01086955,3235.850146,3256.234391,3257.690405,0.010152877,TLKM.JK
9/18/2023,3232.355738,3249.827931,3214.883545,3214.883545,40645900,-0.010752673,3232.355713,3255.06958,3255.06958,0.010359613,TLKM.JK
9/19/2023,3223.619821,3267.300306,3223.619821,3258.564209,38375000,0.013587013,3235.850195,3255.652002,3254.195972,0.010826728,TLKM.JK
9/20/2023,3267.300203,3363.397268,3267.300203,3328.452881,171751900,0.021447689,3253.322412,3255.652002,3257.253613,0.011834761,TLKM.JK
9/21/2023,3328.452881,3354.661171,3310.980687,3328.452881,94880700,0,3276.036279,3260.311247,3261.184863,0.011744007,TLKM.JK
9/22/2023,3345.925011,3389.605494,3328.452818,3372.133301,101185700,0.01312334,3300.497363,3268.464941,3267.300134,0.012032884,TLKM.JK
9/25/2023,3328.452686,3345.924879,3293.508301,3293.508301,125817700,-0.023316101,3316.222314,3270.794548,3270.357764,0.013215742,TLKM.JK
9/26/2023,3293.508313,3319.716602,3276.03612,3284.772217,74734500,-0.002652516,3321.463916,3271.959359,3272.10498,0.013197845,TLKM.JK
9/27/2023,3276.03617,3302.24446,3249.827881,3249.827881,83337700,-0.010638283,3305.738916,3267.88252,3268.17373,0.012182147,TLKM.JK
9/29/2023,3258.564183,3319.716862,3258.564183,3276.036377,66219300,0.00806458,3295.255615,3267.30013,3269.047339,0.011394677,TLKM.JK
10/2/2023,3276.036377,3302.244668,3258.564183,3276.036377,71945000,0,3276.03623,3270.79458,3270.357764,0.01137315,TLKM.JK
10/3/2023,3276.036108,3319.71659,3267.300012,3293.508301,61155100,0.005333251,3276.03623,3274.871419,3272.104968,0.011415684,TLKM.JK
10/4/2023,3319.716823,3319.716823,3267.300241,3302.244629,77527700,0.00265259,3279.530713,3278.948275,3273.852197,0.011415414,TLKM.JK
10/5/2023,3310.980556,3319.716652,3249.827881,3249.827881,81258900,-0.015873066,3279.530713,3279.53068,3270.794568,0.011564773,TLKM.JK
10/6/2023,3302.244629,3319.716823,3293.508532,3302.244629,60156100,0.016129084,3284.772363,3285.354753,3271.668188,0.012033861,TLKM.JK
10/9/2023,3293.508313,3302.244409,3276.03612,3284.772217,37711400,-0.005291071,3286.519531,3287.684375,3274.725818,0.011274283,TLKM.JK
10/10/2023,3302.24459,3337.188978,3293.508494,3328.452881,51167900,0.013297928,3293.508447,3295.255664,3279.530676,0.011602583,TLKM.JK
10/11/2023,3302.244629,3328.45292,3302.244629,3302.244629,83154300,-0.007874004,3293.508447,3298.167692,3282.588318,0.011785904,TLKM.JK
10/12/2023,3337.188952,3380.869436,3319.716759,3345.925049,101645100,0.013227494,3312.727881,3299.332503,3287.82998,0.012093884,TLKM.JK
10/13/2023,3337.188927,3363.397217,3328.45283,3363.397217,48856500,0.005221924,3324.958398,3301.662126,3295.255664,0.011893733,TLKM.JK
10/16/2023,3363.397084,3363.397084,3267.300024,3284.772217,117472800,-0.023376662,3324.958398,3295.838053,3297.002881,0.013011891,TLKM.JK
10/17/2023,3302.244373,3328.452661,3293.508276,3310.980469,57046900,0.007978712,3321.463916,3297.002865,3301.807727,0.012823322,TLKM.JK
10/18/2023,3293.508571,3302.244668,3258.564183,3276.036377,64910600,-0.010554001,3316.222266,3296.420475,3302.681335,0.012766925,TLKM.JK
10/19/2023,3258.564209,3284.7725,3249.828112,3258.564209,62296900,-0.005333325,3298.750098,3297.002897,3299.186902,0.011805338,TLKM.JK
10/20/2023,3249.827906,3258.564002,3223.619616,3232.355713,38978200,-0.008042958,3272.541797,3294.090853,3294.382043,0.011906255,TLKM.JK
10/23/2023,3241.091925,3249.828022,3153.730957,3153.730957,69428400,-0.024324289,3246.333545,3285.937158,3283.461926,0.01243549,TLKM.JK
10/24/2023,3179.938953,3206.147241,3144.994569,3188.675049,67041700,0.011080239,3221.872461,3278.948275,3278.220264,0.011883234,TLKM.JK
10/25/2023,3188.67511,3214.883398,3127.522437,3144.994629,89567900,-0.013698611,3195.664111,3268.464941,3271.231384,0.012189976,TLKM.JK
10/26/2023,3144.99478,3153.730877,3022.689428,3040.161621,141139700,-0.033333287,3151.983594,3254.487191,3260.748071,0.013955061,TLKM.JK
10/27/2023,3040.161596,3083.842079,3005.21721,3057.633789,99607000,0.005747118,3117.039209,3238.179801,3249.827942,0.013865627,TLKM.JK
10/30/2023,3057.633892,3057.633892,2961.536827,2987.745117,82945500,-0.02285711,3083.842041,3218.377995,3235.413379,0.014502203,TLKM.JK
10/31/2023,2970.272836,3066.369898,2970.272836,3048.897705,66801600,0.020467806,3055.886572,3199.740983,3223.182849,0.015408547,TLKM.JK
11/1/2023,3144.994605,3232.355566,3144.994605,3162.466797,154441100,0.03724923,3059.381006,3190.422461,3216.193958,0.017903682,TLKM.JK
11/2/2023,3223.61947,3223.61947,3162.466797,3162.466797,69582500,0,3083.842041,3178.191911,3211.825903,0.01760605,TLKM.JK
11/3/2023,3136.25857,3171.202955,3092.578088,3118.786377,85146800,-0.013812136,3096.072559,3161.884521,3202.652991,0.017324422,TLKM.JK
11/6/2023,3153.730665,3188.675049,3144.994569,3188.675049,66902400,0.022408932,3136.258545,3155.478044,3197.848132,0.018192806,TLKM.JK
11/7/2023,3144.994666,3153.730762,3101.314184,3118.786377,103642200,-0.021917778,3150.236279,3142.665104,3187.364807,0.018405828,TLKM.JK
11/8/2023,3075.105957,3092.57815,3057.633764,3075.105957,103415400,-0.014005583,3132.764111,3129.269743,3176.007874,0.018540332,TLKM.JK
11/9/2023,3057.633994,3118.786674,3057.633994,3083.842285,96594900,0.002840984,3117.039209,3117.621615,3162.903735,0.018192461,TLKM.JK
11/10/2023,3075.10592,3101.314209,3048.897631,3101.314209,48619500,0.005665635,3113.544775,3108.885514,3149.799585,0.018204454,TLKM.JK
11/13/2023,3118.786439,3118.786439,3066.369861,3075.105957,37975400,-0.008450692,3090.830957,3103.643848,3139.316272,0.017661431,TLKM.JK
11/14/2023,3057.633789,3092.578175,3057.633789,3057.633789,45987000,-0.00568181,3078.600439,3094.907764,3126.648938,0.017471747,TLKM.JK
11/15/2023,3075.10592,3118.786402,3075.10592,3101.314209,114104500,0.014285694,3083.84209,3091.995736,3117.91283,0.017847265,TLKM.JK
11/16/2023,3101.314221,3101.314221,3066.369836,3092.578125,41789400,-0.002816897,3085.589258,3095.490169,3109.613525,0.017835741,TLKM.JK
11/17/2023,3083.842016,3101.314209,3040.161534,3101.314209,55585600,0.002824855,3085.589258,3098.402197,3103.06145,0.017822235,TLKM.JK
11/20/2023,3110.050256,3144.994641,3092.578064,3136.258545,39932700,0.01126759,3097.819775,3108.303092,3102.18783,0.017234258,TLKM.JK
11/21/2023,3136.258509,3162.466797,3127.522412,3162.466797,68255800,0.008356534,3118.786377,3115.874365,3100.877417,0.017151518,TLKM.JK
11/22/2023,3153.730957,3171.203151,3136.258763,3153.730957,34555300,-0.00276235,3129.269727,3115.291976,3101.314233,0.016873034,TLKM.JK
11/23/2023,3153.730725,3171.202917,3136.258533,3144.994629,57385100,-0.002770156,3139.753027,3114.127165,3106.555884,0.014942712,TLKM.JK
11/24/2023,3144.994605,3162.466797,3118.786316,3162.466797,34583700,0.005555548,3151.983545,3117.039193,3111.797534,0.014940111,TLKM.JK
11/27/2023,3179.939159,3258.564028,3179.939159,3214.883545,73888700,0.01657464,3167.708545,3118.786426,3123.154456,0.014093865,TLKM.JK
11/28/2023,3214.883434,3319.71659,3214.883434,3293.508301,106829100,0.024456486,3193.916846,3130.434554,3135.384985,0.014368221,TLKM.JK
11/29/2023,3276.03617,3293.508363,3232.355688,3249.827881,56467400,-0.013262581,3213.13623,3142.082682,3139.75304,0.012531412,TLKM.JK
11/30/2023,3276.03612,3337.188795,3267.300024,3284.772217,258522400,0.010752673,3241.091748,3155.478011,3145.868311,0.012696056,TLKM.JK
12/1/2023,3310.980662,3354.661146,3310.980662,3345.925049,81037200,0.018617069,3277.783398,3171.7854,3157.225244,0.012644362,TLKM.JK
12/4/2023,3354.661171,3372.133365,3302.24459,3328.452881,118483900,-0.005221924,3300.497266,3188.675195,3164.214136,0.011972394,TLKM.JK
12/5/2023,3345.925023,3363.397217,3319.716733,3363.397217,74608900,0.010498672,3314.475049,3209.059424,3176.444678,0.010655089,TLKM.JK
12/6/2023,3407.077612,3450.758094,3380.869322,3424.549805,149345100,0.018181792,3349.419434,3230.608464,3193.91687,0.010241175,TLKM.JK
12/7/2023,3450.758107,3450.758107,3389.605431,3415.813721,91076200,-0.002551017,3375.627734,3252.157503,3210.515442,0.010383336,TLKM.JK
12/8/2023,3442.021973,3442.021973,3407.077587,3442.021973,61476300,0.007672623,3394.847119,3274.871354,3227.55083,0.010398005,TLKM.JK
12/11/2023,3380.869487,3476.966553,3363.397293,3476.966553,99365500,0.010152341,3424.549854,3297.585221,3247.64386,0.009926816,TLKM.JK
12/12/2023,3442.02201,3450.758107,3398.341528,3415.813721,58707700,-0.017587984,3435.033154,3314.475016,3265.552856,0.010978566,TLKM.JK
12/13/2023,3380.869322,3424.549805,3380.869322,3424.549805,54386800,0.002557541,3435.033154,3332.529606,3281.714636,0.010802654,TLKM.JK
12/14/2023,3389.605394,3459.494165,3389.605394,3442.021973,70705300,0.005102034,3440.274805,3352.331429,3299.186829,0.01064407,TLKM.JK
12/15/2023,3442.022165,3476.966553,3407.077778,3476.966553,109064200,0.010152341,3447.263721,3373.298079,3317.969446,0.010676076,TLKM.JK
12/18/2023,3442.021936,3468.230225,3433.285839,3468.230225,60940400,-0.002512629,3445.516455,3390.187858,3334.56803,0.01074819,TLKM.JK
12/19/2023,3450.758032,3468.230225,3442.021936,3468.230225,32984500,0,3455.999756,3401.835986,3349.856201,0.010777241,TLKM.JK
12/20/2023,3459.494141,3485.70243,3459.494141,3459.494141,59574800,-0.002518888,3462.988623,3415.813737,3365.14436,0.010768526,TLKM.JK
12/21/2023,3459.494398,3468.230495,3433.286107,3450.758301,48242100,-0.002525178,3464.735889,3426.879476,3380.432544,0.010759726,TLKM.JK
12/22/2023,3476.966333,3476.966333,3450.758044,3459.494141,28222700,0.002531571,3461.241406,3434.450749,3395.283911,0.010768384,TLKM.JK
12/27/2023,3485.702455,3494.438551,3424.54978,3442.021973,73157200,-0.005050498,3455.999756,3442.022021,3406.640833,0.010581885,TLKM.JK
12/28/2023,3459.494141,3468.230237,3442.021948,3459.494141,34024400,0.005076135,3454.252539,3448.428483,3414.940125,0.009378034,TLKM.JK
12/29/2023,3459.494398,3476.966592,3442.022204,3450.758301,27497600,-0.002525178,3452.505371,3450.175716,3424.986646,0.008711646,TLKM.JK
1/2/2024,3450.758008,3485.702393,3442.021911,3485.702393,23774100,0.010126496,3459.494189,3454.834961,3435.033154,0.008683549,TLKM.JK
1/3/2024,3485.70243,3485.70243,3450.758044,3459.494141,22018500,-0.007518786,3459.494189,3455.999772,3440.711609,0.008161954,TLKM.JK
1/4/2024,3476.966321,3485.702417,3459.494128,3468.230225,33922400,0.002525249,3464.73584,3455.41735,3447.700476,0.007998253,TLKM.JK
1/5/2024,3450.758132,3468.230325,3389.605456,3398.341553,69268000,-0.020151105,3452.505322,3454.252539,3449.447693,0.009154862,TLKM.JK
1/8/2024,3398.341553,3424.549842,3372.133263,3398.341553,61064100,0,3442.021973,3452.505322,3448.13728,0.008161401,TLKM.JK
1/9/2024,3433.285852,3476.966333,3424.549755,3459.494141,64015400,0.017994833,3436.780322,3453.670133,3450.321301,0.009108224,TLKM.JK
1/10/2024,3494.438721,3520.647011,3476.966527,3494.438721,99083600,0.010101066,3443.769238,3454.834945,3452.942139,0.009221896,TLKM.JK
1/11/2024,3529.382874,3529.382874,3485.702393,3485.702393,36333300,-0.002500066,3447.263672,3455.999756,3453.378931,0.008977031,TLKM.JK
1/12/2024,3468.230418,3503.174805,3468.230418,3503.174805,53685600,0.005012594,3468.230322,3458.329395,3457.746985,0.007993412,TLKM.JK
1/15/2024,3529.383108,3529.383108,3476.966527,3494.438721,38339500,-0.002493762,3487.449756,3460.659033,3461.241431,0.008031096,TLKM.JK
1/16/2024,3511.910901,3520.646998,3476.966514,3503.174805,44782300,0.002499996,3496.185889,3464.153467,3464.299072,0.007982782,TLKM.JK
1/17/2024,3494.438489,3503.174585,3468.2302,3485.702393,62728400,-0.004987594,3494.438623,3465.900684,3464.735864,0.007775494,TLKM.JK
1/18/2024,3485.702689,3503.174883,3433.286107,3450.758301,73029300,-0.010024979,3487.449805,3466.483105,3463.862268,0.008086344,TLKM.JK
1/19/2024,3450.758069,3459.494165,3398.341491,3442.021973,67016100,-0.002531713,3475.219238,3465.318294,3462.551855,0.008102495,TLKM.JK
1/22/2024,3476.966553,3503.174843,3459.494359,3476.966553,50643700,0.010152341,3471.724805,3467.065511,3463.425476,0.008413255,TLKM.JK
1/23/2024,3494.438786,3503.174883,3415.813913,3450.758301,72595400,-0.007537677,3461.241504,3464.735905,3463.425476,0.008574506,TLKM.JK
1/24/2024,3450.758032,3476.966321,3433.285839,3468.230225,38732000,0.005063213,3457.74707,3465.318311,3463.86228,0.008631798,TLKM.JK
1/25/2024,3476.966553,3494.438746,3459.494359,3476.966553,58541300,0.002518959,3462.988721,3465.900732,3465.609509,0.008556863,TLKM.JK
1/26/2024,3442.022165,3485.70265,3433.286068,3476.966553,65272600,0,3469.977637,3471.142399,3466.48313,0.008490257,TLKM.JK
1/29/2024,3494.438708,3503.174805,3468.230418,3503.174805,59150000,0.007537677,3475.219287,3478.131283,3469.103955,0.008612176,TLKM.JK
1/30/2024,3494.438721,3511.910914,3476.966527,3494.438721,66906900,-0.002493762,3483.955371,3480.460921,3469.540771,0.008350401,TLKM.JK
1/31/2024,3494.438526,3511.910719,3459.494141,3459.494141,100403700,-0.010000055,3482.208154,3478.131283,3469.540771,0.008487767,TLKM.JK
2/1/2024,3468.23038,3538.119153,3468.23038,3529.383057,105414400,0.020202062,3492.691455,3481.043327,3472.598413,0.009607325,TLKM.JK
2/2/2024,3520.646777,3520.646777,3433.285815,3485.702393,96180000,-0.012376289,3494.438623,3479.878499,3476.966455,0.008836289,TLKM.JK
2/5/2024,3503.174843,3503.174843,3468.230456,3476.966553,57789500,-0.002506192,3489.196973,3478.713688,3480.897705,0.00887349,TLKM.JK
2/6/2024,3468.230456,3494.438746,3468.230456,3476.966553,65167500,0,3485.702539,3476.966471,3481.771326,0.00794241,TLKM.JK
2/7/2024,3503.174843,3511.91094,3476.966553,3476.966553,53084600,0,3489.197021,3476.384082,3480.897717,0.007598876,TLKM.JK
2/12/2024,3494.438721,3511.910914,3468.23043,3494.438721,85763200,0.005025118,3482.208154,3479.29611,3481.334534,0.007666213,TLKM.JK
2/13/2024,3503.174843,3503.174843,3476.966553,3476.966553,52020300,-0.004999993,3480.460986,3481.625749,3480.024121,0.007659087,TLKM.JK
2/15/2024,3529.383069,3564.327456,3476.966489,3520.646973,129347900,0.012562796,3489.19707,3484.537777,3481.334534,0.008160589,TLKM.JK
2/16/2024,3538.119005,3634.216064,3538.119005,3634.216064,244064200,0.032258018,3520.646973,3496.768294,3487.886597,0.010836697,TLKM.JK
2/19/2024,3608.007776,3642.952161,3608.007776,3634.216064,82867500,0,3552.096875,3507.834017,3495.31228,0.010726853,TLKM.JK
2/20/2024,3669.160388,3677.896484,3634.216004,3677.896484,267636700,0.012019214,3588.788428,3521.229346,3506.669189,0.010541766,TLKM.JK
2/21/2024,3660.424573,3704.105058,3555.591411,3651.688477,152787100,-0.007125814,3623.732813,3532.877474,3517.152515,0.010722758,TLKM.JK
2/22/2024,3608.007863,3625.480056,3555.591284,3573.063477,93555100,-0.021531136,3634.216113,3537.536719,3521.957361,0.011889737,TLKM.JK
2/23/2024,3555.591271,3581.799561,3529.382982,3581.799561,87665800,0.002444984,3623.732813,3543.360775,3528.509424,0.011701469,TLKM.JK
2/26/2024,3546.855187,3581.799573,3538.11909,3573.063477,55761700,-0.002439021,3611.502295,3550.932064,3533.751086,0.011715979,TLKM.JK
2/27/2024,3538.11897,3546.855066,3485.702393,3485.702393,119637000,-0.024449911,3573.063477,3548.02002,3534.187878,0.013072611,TLKM.JK
2/28/2024,3476.966296,3511.910681,3450.758008,3485.702393,77255300,0,3539.86626,3548.02002,3534.62467,0.013072611,TLKM.JK
2/29/2024,3511.910914,3529.383108,3450.758237,3494.438721,157431900,0.002506332,3524.141309,3549.184831,3534.187866,0.012972129,TLKM.JK
3/1/2024,3450.758094,3485.70248,3372.133226,3424.549805,139582000,-0.020000041,3492.691357,3545.690381,3530.69342,0.013715385,TLKM.JK
3/4/2024,3459.494165,3459.494165,3407.077587,3442.021973,81580800,0.005102034,3466.483057,3543.360742,3529.819812,0.013604474,TLKM.JK
3/5/2024,3389.605481,3407.077675,3372.133288,3380.869385,100671500,-0.017766472,3445.516455,3535.789453,3522.394128,0.013257445,TLKM.JK
3/6/2024,3380.869347,3424.54983,3372.133251,3407.077637,83251500,0.007751927,3429.791504,3531.130192,3518.462891,0.013197251,TLKM.JK
3/7/2024,3407.077637,3433.285926,3407.077637,3407.077637,86888100,0,3412.319287,3523.558903,3514.968445,0.013194669,TLKM.JK
3/8/2024,3407.077687,3415.813784,3354.661108,3372.133301,101556500,-0.010256396,3401.835986,3506.086719,3509.726782,0.013354874,TLKM.JK
3/13/2024,3415.813733,3415.813733,3398.34154,3407.077637,106191400,0.010362679,3394.847119,3490.944157,3506.232336,0.013612423,TLKM.JK
3/14/2024,3433.285852,3476.966333,3424.549755,3459.494141,122570700,0.015384593,3410.57207,3476.384001,3504.485107,0.014041167,TLKM.JK
3/15/2024,3494.438513,3494.438513,3407.077551,3468.230225,184885900,0.002525249,3422.802588,3464.153451,3504.048291,0.014012459,TLKM.JK
3/18/2024,3459.49419,3468.230287,3424.549805,3424.549805,57508300,-0.012594441,3426.297021,3454.252539,3499.243433,0.013951316,TLKM.JK
3/19/2024,3476.966358,3476.966358,3442.021973,3442.021973,51629700,0.005102034,3440.274756,3444.934033,3489.633728,0.011645282,TLKM.JK
3/20/2024,3415.813696,3442.021985,3415.813696,3433.285889,84777400,-0.002538067,3445.516406,3435.615527,3479.587219,0.011628722,TLKM.JK
3/21/2024,3433.285939,3459.494228,3398.341553,3398.341553,81520900,-0.010178103,3433.285889,3429.791471,3465.609473,0.011193542,TLKM.JK
3/22/2024,3407.077637,3424.54983,3398.34154,3407.077637,44501700,0.00257069,3421.055371,3424.549821,3453.378931,0.011255604,TLKM.JK
3/25/2024,3398.341762,3398.341762,3232.355918,3258.564209,313394400,-0.043589681,3387.858252,3408.824854,3437.653967,0.01389665,TLKM.JK
3/26/2024,3214.883374,3214.883374,3153.730701,3162.466797,354086400,-0.029490722,3331.947217,3391.352653,3416.687329,0.014857805,TLKM.JK
3/27/2024,3153.730864,3171.203057,3048.897705,3048.897705,496202800,-0.035911552,3255.06958,3365.144368,3390.479041,0.016244266,TLKM.JK
3/28/2024,3031.425537,3075.10602,2996.481151,3031.425537,258985200,-0.005730651,3181.686377,3341.848112,3367.765198,0.015765046,TLKM.JK
4/1/2024,3040.161584,3075.10597,2987.745005,3066.369873,248116300,0.011527361,3113.544824,3319.134261,3346.798572,0.016231986,TLKM.JK
4/2/2024,3022.689415,3057.633802,2979.008932,3048.897705,233017700,-0.005697998,3071.611523,3295.255599,3324.521521,0.016101901,TLKM.JK
4/3/2024,3013.953408,3048.897795,2987.745117,2987.745117,150265700,-0.020057278,3036.667188,3269.62972,3302.681287,0.016104399,TLKM.JK
4/4/2024,2979.008741,3022.689221,2979.008741,3013.953125,205184000,0.008771835,3029.678271,3243.421419,3281.277844,0.016265736,TLKM.JK
4/5/2024,3005.217298,3013.953395,2987.745104,2996.481201,116051700,-0.005797012,3022.689404,3212.55389,3262.058435,0.016047766,TLKM.JK
4/16/2024,2847.967581,2865.439775,2751.870515,2813.023193,490658200,-0.061224481,2972.020068,3168.873421,3232.355713,0.019908589,TLKM.JK
4/17/2024,2813.022974,2830.495166,2795.550781,2795.550781,187876400,-0.006211258,2921.350684,3126.940153,3201.77937,0.019803372,TLKM.JK
4/18/2024,2786.814865,2891.648026,2716.926091,2839.231445,337490100,0.015625065,2891.647949,3086.754118,3175.134277,0.02059171,TLKM.JK
4/19/2024,2821.759132,2821.759132,2734.398169,2751.870361,149997000,-0.030769272,2839.231396,3041.326416,3142.373914,0.020677467,TLKM.JK
4/22/2024,2751.870337,2795.550818,2734.398144,2769.342529,140971800,0.006349197,2793.803662,2999.393148,3107.866333,0.020176781,TLKM.JK
4/23/2024,2778.078714,2786.814811,2690.717748,2708.189941,312052300,-0.022081988,2772.837012,2952.800635,3069.864319,0.020067185,TLKM.JK
4/24/2024,2708.190019,2716.926115,2655.773438,2655.773438,327330800,-0.019354811,2744.881543,2912.614583,3031.4255,0.020132847,TLKM.JK
4/25/2024,2629.565147,2673.245631,2612.092953,2655.773438,369525200,0,2708.189941,2878.835026,2992.113074,0.019930255,TLKM.JK
4/26/2024,2603.356629,2673.245398,2585.884437,2647.037109,442527900,-0.003289561,2687.223291,2852.04432,2952.800635,0.019910808,TLKM.JK
4/29/2024,2647.03729,2699.45387,2629.565097,2690.717773,172773600,0.01650172,2671.49834,2829.330469,2917.419446,0.020956843,TLKM.JK
4/30/2024,2725.662048,2795.550818,2716.925951,2769.342529,273121800,0.029220737,2683.728857,2809.528646,2885.53269,0.022668755,TLKM.JK
5/2/2024,2769.342592,2795.550881,2725.662109,2725.662109,157637100,-0.015772848,2697.706592,2787.979606,2858.887585,0.021316307,TLKM.JK
5/3/2024,2778.078884,2778.078884,2725.662301,2760.606689,127945300,0.012820584,2718.673242,2772.837044,2838.79458,0.021240623,TLKM.JK
5/6/2024,2778.07878,2795.550973,2655.773425,2664.509521,221330900,-0.034810163,2722.167725,2749.540804,2819.575171,0.021161785,TLKM.JK
5/7/2024,2681.981664,2716.926051,2673.245568,2699.453857,124914600,0.013114735,2723.914941,2729.738981,2802.976587,0.021612562,TLKM.JK
5/8/2024,2734.398257,2751.87045,2664.509483,2690.717773,120622600,-0.003236241,2708.18999,2721.585286,2784.193982,0.021247381,TLKM.JK
5/13/2024,2681.981664,2708.189954,2655.773374,2699.453857,133048300,0.003246749,2702.94834,2715.178825,2766.72179,0.021354477,TLKM.JK
5/14/2024,2708.189916,2725.662109,2690.717723,2725.662109,104126800,0.009708724,2695.959424,2707.607536,2753.617639,0.021349289,TLKM.JK
5/15/2024,2725.662135,2734.398231,2681.981652,2708.189941,149143600,-0.006410247,2704.695508,2704.695508,2738.32948,0.021126563,TLKM.JK
5/16/2024,2743.882806,2827.311675,2743.882806,2790.232178,196239200,0.030294122,2722.851172,2706.088151,2728.017029,0.022558425,TLKM.JK
5/17/2024,2827.311877,2827.311877,2762.422752,2771.692627,120345300,-0.006644447,2739.046143,2710.321663,2725.9505,0.018031089,TLKM.JK
5/20/2024,2734.613127,2780.962502,2734.613127,2771.692627,215877500,0,2753.493896,2718.049609,2724.757593,0.017982508,TLKM.JK
5/21/2024,2771.692536,2771.692536,2706.803413,2734.613037,138864400,-0.013377959,2755.284082,2723.305583,2719.526672,0.017801379,TLKM.JK
5/22/2024,2762.422762,2762.422762,2697.533637,2725.343262,145109200,-0.003389794,2758.714746,2728.525993,2718.200317,0.016451824,TLKM.JK
5/27/2024,2688.263587,2706.803336,2577.025093,2604.834717,246979600,-0.044217749,2721.635254,2722.800456,2709.974927,0.019047964,TLKM.JK
5/28/2024,2604.83471,2669.723831,2604.83471,2651.184082,113093300,0.017793592,2697.533545,2714.923226,2707.124634,0.019019608,TLKM.JK
5/29/2024,2641.914215,2651.184089,2604.834717,2604.834717,148952900,-0.017482515,2664.161963,2706.868066,2704.577698,0.01892833,TLKM.JK
5/30/2024,2604.834717,2660.453963,2521.405847,2604.834717,253471800,0,2638.206299,2696.483268,2702.030762,0.01892833,TLKM.JK
5/31/2024,2632.644423,2706.803421,2604.834799,2688.263672,411324600,0.032028502,2630.790381,2698.066878,2704.09209,0.020282545,TLKM.JK
6/3/2024,2716.073242,2753.15274,2688.263619,2716.073242,124570400,0.010344808,2653.038086,2699.174837,2705.359863,0.020080104,TLKM.JK
6/4/2024,2762.422653,2836.58165,2725.343154,2780.962402,130203100,0.023890799,2678.99375,2705.191146,2705.940857,0.019713141,TLKM.JK
6/5/2024,2780.962297,2855.121292,2780.962297,2836.581543,141157300,0.019999961,2725.343115,2714.332992,2711.486829,0.019791704,TLKM.JK
6/6/2024,2873.661141,2873.661141,2808.772018,2827.311768,107996900,-0.003267939,2769.838525,2721.109635,2714.822083,0.019663154,TLKM.JK
6/7/2024,2827.311768,2864.391266,2827.311768,2827.311768,67191100,0,2797.648145,2729.05109,2722.962195,0.017737553,TLKM.JK
6/10/2024,2827.311675,2827.311675,2762.422555,2790.232178,66983900,-0.013114786,2812.479932,2729.05109,2727.501111,0.017928302,TLKM.JK
6/11/2024,2743.882874,2762.422623,2669.723877,2669.723877,172688100,-0.043189345,2790.232227,2722.253174,2726.451416,0.02055363,TLKM.JK
